	Longueur d'onde (nm)	Intensité	Numéro	Intensité normalisée	Intensité normalisée.1
590	555.4935	100	179	1.0	
591	562.92	1	631	0.01	
592	564.65	2	559	0.02	
593	570.024	1500	40	15.0	
594	572.7959999999999	5	463	0.05	
595	573.2325	75	185	0.75	
596	578.2132	1500	41	15.0	
597	583.126	1	632	0.01	
598	585.11	2	560	0.02	
599	585.694	5	434	0.05	
600	593.475	1	633	0.01	
601	596.659	3	499	0.03	
602	603.2330000000001	2	561	0.02	
603	612.773	1	634	0.01	
604	616.57	1	635	0.01	
605	622.111	2	562	0.02	
606	622.366	4	479	0.04	
607	623.379	1	636	0.01	
608	625.337	1	637	0.01	
609	626.83	20	261	0.2	
610	632.545	5	464	0.05	
611	637.33	1	649	0.01	
612	642.757	1	638	0.01	
613	643.335	1	650	0.01	
614	647.42	10	351	0.1	
615	648.518	5	465	0.05	
616	650.614	0	656	0.0	
617	655.0980000000001	1	651	0.01	
618	656.554	1	639	0.01	
619	662.1610000000001	30	230	0.3	
620	662.967	5	435	0.05	
621	663.47	2	563	0.02	
622	667.2230000000001	10	352	0.1	
623	674.1419999999999	100	180	1.0	
624	674.929	2	564	0.02	
625	677.564	2	565	0.02	
626	682.186	2	566	0.02	
627	683.546	1	640	0.01	
628	684.0989999999999	3	500	0.03	
629	688.194	10	353	0.1	
630	688.992	10	330	0.1	
631	689.09	10	338	0.1	
632	690.5939999999999	100	181	1.0	
633	692.0060000000001	50	203	0.5	
634	693.582	5	436	0.05	
635	696.834	5	466	0.05	
636	700.005	2	567	0.02	
637	703.937	25	238	0.25	
638	712.466	5	437	0.05	
639	715.429	5	467	0.05	
640	719.3560000000001	50	204	0.5	
641	742.72	5	438	0.05	
642	745.25	2	568	0.02	
643	757.0089999999999	200	136	2.0	
644	793.313	1500	42	15.0	
645	800.6210000000001	4	480	0.04	
646	809.2634	2000	25	20.0	
647	840.815	20	241	0.2	
648	858.4	10	291	0.1	
649	883.13	1	652	0.01	
650	899.62	20	262	0.2	
651	921.375	0	657	0.0	
652	925.68	1	641	0.01	
653	926.3539999999999	3	508	0.03	
654	947.24	2	569	0.02	
655	953.03	10	331	0.1	
656	973.96	4	474	0.04	
