	Longueur d'onde (nm)	Intensité	Numéro	Intensité normalisée	Qualité
735	650.65	15000	27	15.0	B+
736	653.29	1000	245	1.0	B+
737	659.9	10000	51	10.0	B+
738	660.29	1000	246	1.0	B+
739	664.0	100	584	0.1	B+
740	664.08	50	668	0.05	C
741	665.21	1500	196	1.5	B
742	666.69	1000	247	1.0	B+
743	667.83	5000	93	5.0	B+
744	671.7	700	308	0.7	B+
745	672.11	20	784	0.02	B+
746	673.8	700	309	0.7	C+
747	675.96	150	555	0.15	B+
748	692.95	100000	1	100.0	B+
749	702.41	34000	13	34.0	B+
750	703.24	85000	2	85.0	B+
751	705.13	2200	133	2.2	C+
752	705.91	10000	52	10.0	B+
753	706.48	80	606	0.08	C
754	711.23	110	556	0.11	C+
755	713.85	55	613	0.055	C+
756	717.39	77000	3	77.0	B+
757	724.52	77000	4	77.0	B+
758	730.48	89	585	0.089	B+
759	743.89	60000	8	60.0	B+
760	747.24	3100	100	3.1	C+
761	748.89	32000	14	32.0	B+
762	753.58	28000	16	28.0	B+
763	754.4	13000	30	13.0	B
764	762.13	50	669	0.05	
765	772.46	60	611	0.06	B+
766	783.3	56	612	0.056	C
767	783.91	230	473	0.23	C+
768	784.0	7	850	0.007	C
769	792.71	300	452	0.3	C+
770	793.7	1300	198	1.3	B
771	794.32	7900	55	7.9	C+
772	794.41	200	490	0.2	C+
773	802.41	3	872	0.003	
774	804.18	3	873	0.003	
775	807.61	1	889	0.001	
776	808.25	5700	70	5.7	B
777	809.31	3	874	0.003	
778	811.85	3800	97	3.8	C+
779	812.89	1200	200	1.2	B
780	813.64	17000	23	17.0	B+
781	824.87	310	416	0.31	C+
782	825.94	3300	99	3.3	B
783	826.61	7200	58	7.2	C+
784	826.71	990	248	0.99	C+
785	830.03	29000	15	29.0	B+
786	830.16	1900	150	1.9	C+
787	836.57	4600	96	4.6	C+
788	837.64	6600	62	6.6	C+
789	837.76	76000	5	76.0	B+
790	841.72	2700	126	2.7	C+
791	841.84	26000	18	26.0	B+
792	846.34	3700	98	3.7	C+
793	848.44	1300	199	1.3	C+
794	849.54	69000	6	69.0	B+
795	854.47	1600	153	1.6	C+
796	857.14	2900	122	2.9	C+
797	858.29	1600	154	1.6	B
798	859.13	41000	11	41.0	B+
799	863.46	35000	12	35.0	B+
800	863.53	740	269	0.74	C+
801	864.7	6000	68	6.0	B+
802	865.44	64000	7	64.0	B+
803	865.55	7600	57	7.6	B
804	867.95	13000	31	13.0	B+
805	868.19	15000	28	15.0	B
806	870.41	2900	123	2.9	C+
807	876.75	160	491	0.16	C
808	877.17	10000	53	10.0	B
809	877.87	2100	135	2.1	C+
810	878.06	57000	9	57.0	B+
811	878.2	230	474	0.23	C+
812	878.38	43000	10	43.0	B+
