	Longueur d'onde (nm)	Intensité	Numéro	Intensité normalisée	Qualité
208	252.941	550	267	0.34375	
209	253.59677	220	397	0.1375	
210	253.64932	990	210	0.61875	
211	253.825	40	611	0.025	
212	253.92067	10000	42	6.25	E
213	254.13494	110	476	0.06875	
214	254.64674	44	601	0.0275	
215	254.94688	760	236	0.475	
216	255.22488	1100	190	0.6875	
217	255.9449	11	728	0.006875	
218	257.44904	140	451	0.0875	
219	257.5472	13	710	0.008125	
220	258.77936	48	591	0.03	
221	259.59986	1000	203	0.625	
222	259.8302	54	578	0.03375	
223	259.95423	55	575	0.034375	
224	259.99043	44	602	0.0275	
225	260.2088	15	700	0.009375	
226	260.31374	2900	103	1.8125	
227	260.6021	53	582	0.033125	
228	261.2499	9	740	0.005625	
229	261.3092	15	701	0.009375	
230	261.4598	55	576	0.034375	
231	261.4728	13	711	0.008125	
232	261.9535	130	458	0.08125	
233	261.95674	1500	158	0.9375	B
234	262.73883	340	357	0.2125	
235	262.802681	58000	14	36.25	B+
236	263.211	9	741	0.005625	
237	263.93454	5500	64	3.4375	B
238	264.53682	400	340	0.25	
239	264.68804	27000	22	16.875	B+
240	265.085269	90000	5	56.25	B+
241	265.81694	460	310	0.2875	C
242	265.86943	600	254	0.375	
243	265.945075	160000	2	100.0	B+
244	266.4098	12	718	0.0075	
245	266.46346	180	421	0.1125	
246	267.457	2600	108	1.625	B
247	267.71477	15000	33	9.375	B+
248	268.6911	16	697	0.01	
249	268.8278	58	567	0.03625	
250	269.84248	5900	60	3.6875	B+
251	270.239886	65000	11	40.625	B+
252	270.589342	47000	15	29.375	B+
253	271.31254	1500	159	0.9375	
254	271.4529	25	660	0.015625	
255	271.57683	150	439	0.09375	
256	271.90308	37000	18	23.125	B+
257	272.537	65	548	0.040625	
258	272.99123	3600	84	2.25	B
259	273.36855	770	234	0.48125	
260	273.39567	79000	9	49.375	B+
261	273.4493	940	219	0.5875	
262	273.6749	17	693	0.010625	
263	273.7782	21	677	0.013125	
264	273.84831	1600	153	1.0	C
265	274.4239	17	694	0.010625	
266	274.48285	190	411	0.11875	
267	274.76023	1400	163	0.875	
268	275.37613	330	364	0.20625	C+
269	275.38531	2200	125	1.375	B+
270	275.49122	8200	51	5.125	B+
271	275.7691	53	583	0.033125	
272	276.66534	340	358	0.2125	
273	276.98332	2000	133	1.25	B
274	277.165963	27000	23	16.875	B+
275	277.28253	480	296	0.3	C+
276	277.32372	1400	164	0.875	
277	277.35903	180	422	0.1125	
278	277.39918	1200	180	0.75	C+
279	277.41959	150	442	0.09375	
280	279.32647	1500	160	0.9375	
281	279.36347	160	433	0.1	
282	280.32357	4800	73	3.0	B
283	280.85026	340	359	0.2125	
284	281.2979	1000	199	0.625	
285	281.8245	8500	49	5.3125	B
286	281.86341	100	488	0.0625	
287	283.029323	85000	7	53.125	B+
288	283.3369	80	526	0.05	
289	283.47107	4200	78	2.625	B+
290	283.72284	99	496	0.061875	
291	284.405	22	674	0.01375	
292	284.9149	24	663	0.015	
293	285.30972	600	255	0.375	
294	285.33729	130	461	0.08125	
295	287.04651	460	311	0.2875	
296	287.3548	11	729	0.006875	
297	288.6281	10	735	0.00625	
298	288.81924	580	260	0.3625	C+
299	289.0871	27	654	0.016875	
300	289.32175	820	228	0.5125	
301	289.38626	29000	21	18.125	B+
302	289.78715	13000	37	8.125	B+
303	290.1141	38	616	0.02375	
304	290.1698	9	742	0.005625	
305	290.58974	1700	142	1.0625	
306	290.7896	190	412	0.11875	
307	291.04418	20	684	0.0125	
308	291.22515	3300	92	2.0625	C+
309	291.27692	85	516	0.053125	
310	291.32445	510	285	0.31875	
311	291.35386	3400	89	2.125	C+
312	291.93402	1200	181	0.75	C
313	292.12203	110	477	0.06875	
314	292.13792	1400	165	0.875	C+
315	292.6911	51	586	0.031875	
316	292.81044	250	383	0.15625	
317	292.979131	84000	8	52.5	B+
318	293.07847	600	256	0.375	
319	293.6611	67	541	0.041875	
320	293.88101	810	229	0.50625	
321	294.0388	18	691	0.01125	
322	294.27514	1100	191	0.6875	
323	294.47525	950	218	0.59375	C+
324	295.0321	7	751	0.004375	
325	295.90936	530	278	0.33125	
326	296.07494	1400	166	0.875	
327	297.8051	41	608	0.025625	
328	298.37465	110	478	0.06875	
329	298.9794	130	462	0.08125	
330	299.47722	100	489	0.0625	
331	299.79622	100000	4	62.5	B+
332	300.22641	7500	53	4.6875	B+
333	300.32488	87	510	0.054375	
334	300.4088	15	702	0.009375	
335	300.4168	35	627	0.021875	
336	301.2379	67	542	0.041875	
337	301.5368	37	618	0.023125	
338	301.78714	1000	204	0.625	C
339	302.28401	170	429	0.10625	
340	302.42929	55	577	0.034375	
341	302.5049	49	589	0.030625	
342	302.55458	90	507	0.05625	
343	302.63266	81	524	0.050625	
344	303.64425	3300	93	2.0625	B+
345	304.12085	92	503	0.0575	
346	304.26318	130000	3	81.25	B+
347	305.0972	22	675	0.01375	
348	305.53115	120	468	0.075	
349	305.96366	530	279	0.33125	C+
350	306.1821	31	640	0.019375	
351	306.471263	160000	1	100.0	B+
352	307.0229	68	536	0.0425	
353	307.19336	3400	90	2.125	C+
354	307.4799	62	554	0.03875	
355	307.9565	240	388	0.15	
356	308.4439	8	747	0.005	
357	308.481	51	587	0.031875	
358	310.00252	3300	94	2.0625	B
359	310.09598	220	398	0.1375	
360	310.36	25	661	0.015625	
361	311.0301	5	759	0.003125	
362	311.98001	190	413	0.11875	
363	313.36714	23	671	0.014375	
364	313.5302	9	743	0.005625	
365	313.9387	12000	39	7.5	B+
366	314.16559	190	414	0.11875	C+
367	315.2568	5	760	0.003125	
368	315.65625	4500	76	2.8125	B
369	316.31	4	768	0.0025	
370	317.4823	54	579	0.03375	
371	319.1428	27	653	0.016875	
372	319.1751	7	752	0.004375	
373	319.25031	100	490	0.0625	
374	319.9058	75	530	0.046875	
375	320.0009	12	719	0.0075	
376	320.07097	5100	69	3.1875	C+
377	320.40364	9100	47	5.6875	B
378	320.56023	210	407	0.13125	
379	320.6441	5	761	0.003125	
380	320.743	12	720	0.0075	
381	321.23775	160	434	0.1	
382	322.3751	12	721	0.0075	
383	322.5928	12	722	0.0075	
384	322.71645	100	491	0.0625	
385	323.02837	1300	174	0.8125	C+
386	323.34167	780	233	0.4875	B
387	324.01957	490	291	0.30625	
388	324.2962	4	769	0.0025	
389	324.84907	19	687	0.011875	
390	325.082	14	707	0.00875	
391	325.19787	3200	97	2.0	B+
392	325.318	13	712	0.008125	
393	325.59088	4800	74	3.0	B
394	325.6529	62	555	0.03875	
395	325.97308	540	272	0.3375	C+
396	326.0139	23	672	0.014375	
397	326.10683	86	514	0.05375	C
398	326.16887	540	273	0.3375	
399	326.3578	60	560	0.0375	
400	326.8417	970	214	0.60625	
401	327.2778	100	492	0.0625	
402	328.0831	8	748	0.005	
403	328.1967	1100	192	0.6875	
404	328.32046	330	365	0.20625	C+
405	328.33086	440	319	0.275	
406	329.02196	2200	126	1.375	C+
407	329.02948	16	698	0.01	
408	329.364	13	713	0.008125	
409	329.9912	47	592	0.029375	
410	330.18596	22000	27	13.75	B+
411	330.6142	5	762	0.003125	
412	330.7772	13	714	0.008125	
413	331.17986	87	511	0.054375	
414	331.2482	220	395	0.1375	
415	331.50419	13000	38	8.125	B+
416	332.37881	1000	205	0.625	
417	332.57	140	452	0.0875	
418	333.58163	60	561	0.0375	
419	333.814	140	453	0.0875	
420	334.38961	750	237	0.46875	B
421	336.69903	450	315	0.28125	C+
422	340.6518	110	479	0.06875	
423	340.81308	59000	13	36.875	B+
424	341.44564	45	596	0.028125	
425	341.70828	130	463	0.08125	
426	342.03407	9	744	0.005625	
427	342.47283	57	570	0.035625	
428	342.55299	21	678	0.013125	
429	342.67263	70	533	0.04375	
430	342.79268	1700	145	1.0625	C+
431	343.18551	100	493	0.0625	
432	343.654	3	777	0.001875	
433	344.8344	140	446	0.0875	
434	345.94946	33	633	0.020625	
435	346.3938	230	390	0.14375	
436	347.676	340	360	0.2125	C+
437	348.11429	96	498	0.06	
438	348.34231	690	245	0.43125	C+
439	348.52641	3500	87	2.1875	C+
440	349.09998	180	416	0.1125	
441	349.75624	36	623	0.0225	
442	349.81646	85	515	0.053125	
443	350.14968	36	624	0.0225	
444	350.56874	83	522	0.051875	
