	Longueur d'onde (nm)	Intensité	Numéro	Intensité normalisée	Qualité
862	405.6593	5.0	327	0.78125	
863	406.0103	4.0	610	0.625	
864	406.1888	3.0	945	0.46875	
865	406.2626	3.0	946	0.46875	
866	406.7001	5.0	328	0.78125	B+
867	406.7259	3.0	947	0.46875	
868	406.7632	5.0	329	0.78125	B
869	407.4962	6.0	127	0.9375	B+
870	407.5111	2.0	1255	0.3125	
871	407.8564	5.0	330	0.78125	B+
872	408.0567	4.0	611	0.625	B
873	408.2387	7.0	81	1.09375	B+
874	408.5031	1.0	1496	0.15625	
875	408.6019	5.0	331	0.78125	
876	408.6664	5.0	332	0.78125	B+
877	408.715	6.0	128	0.9375	
878	408.7474	5.0	333	0.78125	B+
879	409.3119	5.0	334	0.78125	B+
880	409.4861	5.0	335	0.78125	B+
881	409.6843	2.0	1256	0.3125	
882	409.836	5.0	336	0.78125	B+
883	410.0313	5.0	337	0.78125	
884	410.0525	5.0	338	0.78125	
885	410.2831	1.0	1497	0.15625	
886	410.4694	1.0	1498	0.15625	
887	410.7375	1.0	1499	0.15625	
888	410.7451	1.0	1500	0.15625	
889	412.6547	5.0	339	0.78125	
890	413.0045	2.0	1257	0.3125	
891	413.2984	6.0	129	0.9375	B+
892	413.6741	1.0	1501	0.15625	
893	413.6794	1.0	1502	0.15625	
894	414.0272	6.0	130	0.9375	B+
895	414.6272	1.0	1503	0.15625	
896	414.7378	5.0	340	0.78125	B+
897	415.1355	1.0	1504	0.15625	
898	415.2341	6.0	131	0.9375	
899	415.4736	5.0	341	0.78125	
900	415.5738	1.0	1505	0.15625	
901	415.697	3.0	948	0.46875	
902	415.8359	4.0	612	0.625	
903	416.1695	5.0	342	0.78125	
904	416.1847	5.0	343	0.78125	B+
905	416.5187	6.0	132	0.9375	
906	417.0112	3.0	949	0.46875	
907	417.1534	5.0	344	0.78125	B+
908	417.7466	5.0	345	0.78125	
909	417.7557	2.0	1258	0.3125	
910	417.8919	3.0	950	0.46875	
911	417.9723	1.0	1506	0.15625	
912	418.4729	2.0	1259	0.3125	
913	418.6421	5.0	346	0.78125	B
914	418.6986	1.0	1507	0.15625	
915	418.7605	5.0	347	0.78125	B+
916	419.0638	4.0	613	0.625	
917	419.3528	5.0	348	0.78125	B
918	419.3683	1.0	1508	0.15625	
919	419.51	2.0	1260	0.3125	
920	419.573	2.0	1261	0.3125	
921	419.6451	1.0	1509	0.15625	
922	419.947	4.0	614	0.625	
923	420.4518	5.0	349	0.78125	C+
924	420.5197	5.0	350	0.78125	B+
925	420.6781	3.0	951	0.46875	
926	420.9879	4.0	615	0.625	
927	421.0922	1.0	1510	0.15625	
928	421.2318	5.0	351	0.78125	B+
929	421.2481	5.0	352	0.78125	B
930	421.6083	5.0	353	0.78125	B+
931	421.8225	5.0	354	0.78125	B+
932	421.8396	3.0	952	0.46875	
933	421.9703	5.0	355	0.78125	
934	422.1383	1.0	1511	0.15625	
935	422.1463	1.0	1512	0.15625	
936	422.1848	5.0	356	0.78125	
937	422.4203	1.0	1513	0.15625	
938	422.4847	2.0	1262	0.3125	
939	422.4902	1.0	1514	0.15625	
940	422.554	5.0	357	0.78125	B+
941	422.5692	5.0	358	0.78125	B+
942	422.7459	2.0	1263	0.3125	
943	423.1636	5.0	359	0.78125	B
944	423.1915	5.0	360	0.78125	
945	423.2422	1.0	1515	0.15625	
946	423.3591	5.0	361	0.78125	B+
947	423.528	4.0	616	0.625	
948	423.7799	5.0	362	0.78125	
949	423.8053	6.0	133	0.9375	B+
950	423.9552	5.0	363	0.78125	B+
951	424.6139	4.0	617	0.625	B+
952	425.269	1.0	1516	0.15625	
953	425.7287	2.0	1264	0.3125	
954	425.9648	4.0	618	0.625	
955	426.0304	2.0	1265	0.3125	
956	426.1312	5.0	364	0.78125	
957	426.7914	2.0	1266	0.3125	
958	426.8901	2.0	1267	0.3125	
959	427.0404	2.0	1268	0.3125	
960	427.0774	4.0	619	0.625	
961	427.421	2.0	1269	0.3125	
962	427.421	2.0	1270	0.3125	
963	427.4922	1.0	1517	0.15625	
964	428.2037	4.0	620	0.625	
965	428.3235	3.0	953	0.46875	
966	428.3549	5.0	365	0.78125	
967	428.3724	2.0	1271	0.3125	
968	428.4274	1.0	1518	0.15625	
969	428.5824	1.0	1519	0.15625	
970	428.6554	5.0	366	0.78125	
971	430.8641	3.0	954	0.46875	
972	430.93	2.0	1272	0.3125	
973	430.9473	2.0	1273	0.3125	
974	432.2372	4.0	621	0.625	
975	432.9247	1.0	1520	0.15625	
976	432.9405	1.0	1521	0.15625	
977	433.1729	4.0	622	0.625	
978	433.8269	3.0	955	0.46875	
